name,link_id,from_cell_id,to_cell_id,length,lanes,free_speed,capacity,geometry,allowed_uses,number_of_micro_link
,25481,7445,7299,413.10783384705036,1.0,,,"LINESTRING (-111.86470434 33.46278794, -111.86470434 33.45893713)",auto,1
,25482,7445,7521,292.46549937483076,1.0,,,"LINESTRING (-111.86470434 33.46278794, -111.86470434 33.46471334)",auto,1
,25483,7521,7445,292.46549937483076,1.0,,,"LINESTRING (-111.86470434 33.46471334, -111.86470434 33.46278794)",auto,1
,25484,2237,2310,260.5176794792398,2.0,,,"LINESTRING (-111.90055082 33.33763672, -111.90055082 33.33956212)",auto,1
,25485,2530,2597,58.46550726025173,3.0,,,"LINESTRING (-111.89656788 33.34533833, -111.89656788 33.34726373)",auto,1
,25486,2597,2530,75.86405660037869,3.0,,,"LINESTRING (-111.89656788 33.34726373, -111.89656788 33.34533833)",auto,1
,25487,2673,2597,60.84815709926761,1.0,,,"LINESTRING (-111.89656788 33.34918914, -111.89656788 33.34726373)",auto,1
,25488,2311,2310,76.2517635666452,3.0,,,"LINESTRING (-111.89656788 33.33956212, -111.90055082 33.33956212)",auto,1
,25489,2310,2237,309.67045255386324,2.0,,,"LINESTRING (-111.90055082 33.33956212, -111.90055082 33.33763672)",auto,1
,25490,2237,2155,75.47796558694996,2.0,,,"LINESTRING (-111.90055082 33.33763672, -111.89656788 33.33571131)",auto,1
,25491,2155,2237,84.41787666827355,3.0,,,"LINESTRING (-111.89656788 33.33571131, -111.90055082 33.33763672)",auto,1
,25492,2306,2307,456.4390638627891,,,,"LINESTRING (-111.91648259 33.33956212, -111.91249964 33.33956212)",auto,1
,25493,2307,2306,456.43906386278917,,,,"LINESTRING (-111.91249964 33.33956212, -111.91648259 33.33956212)",auto,1
,25494,2524,2453,200.41854984562428,1.0,,,"LINESTRING (-111.92046553 33.34533833, -111.92046553 33.34341293)",auto,1
,25495,2453,2524,200.41854984562428,1.0,,,"LINESTRING (-111.92046553 33.34341293, -111.92046553 33.34533833)",auto,1
,25496,2453,2381,54.89012020597026,1.0,,,"LINESTRING (-111.92046553 33.34341293, -111.92046553 33.34148752)",auto,1
,25497,2381,2453,54.89012020597026,1.0,,,"LINESTRING (-111.92046553 33.34148752, -111.92046553 33.34341293)",auto,1
,25498,2379,2378,151.87052309736453,1.0,,,"LINESTRING (-111.92843141 33.34148752, -111.93241435 33.34148752)",auto,1
,25499,2378,2379,151.87052309736453,1.0,,,"LINESTRING (-111.93241435 33.34148752, -111.92843141 33.34148752)",auto,1
,25500,2378,2377,195.34142199625964,1.0,,,"LINESTRING (-111.93241435 33.34148752, -111.9363973 33.34148752)",auto,1
,25501,2377,2378,195.34142199625964,1.0,,,"LINESTRING (-111.9363973 33.34148752, -111.93241435 33.34148752)",auto,1
,25502,2141,2065,62.013877901063154,4.0,,,"LINESTRING (-111.96826083 33.33571131, -111.96826083 33.33378591)",auto,1
,25503,2065,2141,62.013877901063154,2.0,,,"LINESTRING (-111.96826083 33.33378591, -111.96826083 33.33571131)",auto,1
,25504,2373,2374,44.74713200260113,1.0,,,"LINESTRING (-111.95631201 33.34148752, -111.95232907 33.34148752)",auto,1
,25505,2374,2373,44.74713200260113,2.0,,,"LINESTRING (-111.95232907 33.34148752, -111.95631201 33.34148752)",auto,1
,25506,2143,2068,68.198834765752,3.0,,,"LINESTRING (-111.95631201 33.33571131, -111.95631201 33.33378591)",auto,1
,25507,2068,2143,68.198834765752,1.0,,,"LINESTRING (-111.95631201 33.33378591, -111.95631201 33.33571131)",auto,1
,25508,2373,2143,740.3182231939769,1.0,,,"LINESTRING (-111.95631201 33.34148752, -111.95631201 33.33571131)",auto,1
,25509,2143,2373,740.3182231939769,1.0,,,"LINESTRING (-111.95631201 33.33571131, -111.95631201 33.34148752)",auto,1
,25510,2658,2585,62.66058556266879,2.0,,,"LINESTRING (-111.95631201 33.34918914, -111.95631201 33.34726373)",auto,1
,25511,2585,2658,62.66058556266879,1.0,,,"LINESTRING (-111.95631201 33.34726373, -111.95631201 33.34918914)",auto,1
,25512,6908,6983,95.7836876920845,3.0,,,"LINESTRING (-111.96029495 33.44931012, -111.96029495 33.45123552)",auto,1
,25513,6983,6908,95.7836876920845,1.0,,,"LINESTRING (-111.96029495 33.45123552, -111.96029495 33.44931012)",auto,1
,25514,6757,6756,13.170812177087985,3.0,,,"LINESTRING (-111.95232907 33.44545931, -111.95631201 33.44545931)",auto,1
,25515,6680,6757,111.48131483852724,2.0,,,"LINESTRING (-111.95232907 33.44353391, -111.95232907 33.44545931)",auto,1
,25516,7511,7590,45.129790340727254,3.0,,,"LINESTRING (-111.91648259 33.46471334, -111.91648259 33.46663874)",auto,1
,25517,7590,7511,45.129790340727254,2.0,,,"LINESTRING (-111.91648259 33.46663874, -111.91648259 33.46471334)",auto,1
,25518,7290,7367,77.48086253140654,1.0,,,"LINESTRING (-111.91648259 33.45893713, -111.91648259 33.46086254)",auto,1
,25519,7367,7290,77.48086253140654,1.0,,,"LINESTRING (-111.91648259 33.46086254, -111.91648259 33.45893713)",auto,1
,25520,7367,7438,76.41869285394488,1.0,,,"LINESTRING (-111.91648259 33.46086254, -111.91648259 33.46278794)",auto,1
,25521,7438,7367,76.41869285394488,1.0,,,"LINESTRING (-111.91648259 33.46278794, -111.91648259 33.46086254)",auto,1
,25522,7438,7511,132.8262115125308,1.0,,,"LINESTRING (-111.91648259 33.46278794, -111.91648259 33.46471334)",auto,1
,25523,7511,7438,132.8262115125308,1.0,,,"LINESTRING (-111.91648259 33.46471334, -111.91648259 33.46278794)",auto,1
,25524,6843,6991,283.6978682267089,1.0,,,"LINESTRING (-111.91648259 33.44738471, -111.91648259 33.45123552)",auto,1
,25525,6991,6843,283.6978682267089,1.0,,,"LINESTRING (-111.91648259 33.45123552, -111.91648259 33.44738471)",auto,1
,25526,7594,7675,79.08238888626366,1.0,,,"LINESTRING (-111.90055082 33.46663874, -111.90055082 33.46856415)",auto,1
,25527,7675,7594,79.08238888626366,1.0,,,"LINESTRING (-111.90055082 33.46856415, -111.90055082 33.46663874)",auto,1
,25528,7594,7515,53.51271184252508,1.0,,,"LINESTRING (-111.90055082 33.46663874, -111.90055082 33.46471334)",auto,2
,25529,7515,7594,43.51437553389561,3.0,,,"LINESTRING (-111.90055082 33.46471334, -111.90055082 33.46663874)",auto,1
,25530,7441,7515,258.7164390565869,2.0,,,"LINESTRING (-111.90055082 33.46278794, -111.90055082 33.46471334)",auto,1
,25531,7515,7441,258.7164390565869,1.0,,,"LINESTRING (-111.90055082 33.46471334, -111.90055082 33.46278794)",auto,1
,25532,7294,7441,320.1834789895341,1.0,56.0,,"LINESTRING (-111.90055082 33.45893713, -111.90055082 33.46278794)",auto,1
,25533,7441,7294,320.1834789895341,1.0,56.0,,"LINESTRING (-111.90055082 33.46278794, -111.90055082 33.45893713)",auto,1
,25534,7148,7294,310.9963584378704,1.0,40.0,,"LINESTRING (-111.90055082 33.45508632, -111.90055082 33.45893713)",auto,1
,25535,7294,7148,310.9963584378704,1.0,40.0,,"LINESTRING (-111.90055082 33.45893713, -111.90055082 33.45508632)",auto,1
,25536,6684,6685,198.1275208636849,1.0,,,"LINESTRING (-111.92444847 33.44353391, -111.92046553 33.44353391)",auto,1
,25537,6685,6684,198.1275208636849,1.0,,,"LINESTRING (-111.92046553 33.44353391, -111.92444847 33.44353391)",auto,1
,25538,6683,6684,14.34880590924925,1.0,,,"LINESTRING (-111.92843141 33.44353391, -111.92444847 33.44353391)",auto,1
,25539,6684,6683,14.34880590924925,1.0,,,"LINESTRING (-111.92444847 33.44353391, -111.92843141 33.44353391)",auto,1
,25540,6682,6683,125.52758758223884,1.0,,,"LINESTRING (-111.93241435 33.44353391, -111.92843141 33.44353391)",auto,1
,25541,6683,6682,125.52758758223884,1.0,,,"LINESTRING (-111.92843141 33.44353391, -111.93241435 33.44353391)",auto,1
,25542,6612,6682,26.911302996187025,1.0,,,"LINESTRING (-111.93241435 33.4416085, -111.93241435 33.44353391)",auto,1
,25543,6682,6612,43.624123503434824,2.5,,,"LINESTRING (-111.93241435 33.44353391, -111.93241435 33.4416085)",auto,2
,25544,572,571,37.92717405819696,1.0,,,"LINESTRING (-111.92444847 33.29912865, -111.92843141 33.29912865)",auto,1
,25545,571,572,37.92717405819696,1.0,,,"LINESTRING (-111.92843141 33.29912865, -111.92444847 33.29912865)",auto,1
,25546,489,569,85.44517866964219,1.0,,,"LINESTRING (-111.9363973 33.29720325, -111.9363973 33.29912865)",auto,1
,25547,569,489,85.44517866964219,1.0,,,"LINESTRING (-111.9363973 33.29912865, -111.9363973 33.29720325)",auto,1
,25548,407,489,45.73606079698066,1.0,,,"LINESTRING (-111.9363973 33.29527785, -111.9363973 33.29720325)",auto,1
,25549,489,407,45.73606079698066,1.0,,,"LINESTRING (-111.9363973 33.29720325, -111.9363973 33.29527785)",auto,1
,25550,3,64,54.35473160220697,1.0,,,"LINESTRING (-111.96826083 33.28372543, -111.96826083 33.28565083)",auto,1
,25551,64,3,54.35473160220697,1.0,,,"LINESTRING (-111.96826083 33.28565083, -111.96826083 33.28372543)",auto,1
,25552,182,124,48.770344940278235,4.0,,,"LINESTRING (-111.94436318 33.28950164, -111.94436318 33.28757623)",auto,1
,25553,912,831,42.29915311863698,2.0,56.0,,"LINESTRING (-111.92046553 33.30683027, -111.92046553 33.30490486)",auto,1
,25554,831,912,42.29915311863698,1.0,56.0,,"LINESTRING (-111.92046553 33.30490486, -111.92046553 33.30683027)",auto,1
,25555,653,652,232.38708459304357,1.0,,,"LINESTRING (-111.94436318 33.30105406, -111.94834612 33.30105406)",auto,1
,25556,652,653,232.38708459304357,1.0,,,"LINESTRING (-111.94834612 33.30105406, -111.94436318 33.30105406)",auto,1
,25557,7292,7293,292.73024214678605,1.0,56.0,,"LINESTRING (-111.9085167 33.45893713, -111.90453376 33.45893713)",auto,1
,25558,7293,7292,292.73024214678605,1.0,56.0,,"LINESTRING (-111.90453376 33.45893713, -111.9085167 33.45893713)",auto,1
,25559,7293,7294,316.0885312955203,1.0,56.0,,"LINESTRING (-111.90453376 33.45893713, -111.90055082 33.45893713)",auto,1
,25560,7294,7293,316.08853129552034,1.0,56.0,,"LINESTRING (-111.90055082 33.45893713, -111.90453376 33.45893713)",auto,1
,25561,7287,7288,43.96655582683384,2.0,,,"LINESTRING (-111.92843141 33.45893713, -111.92444847 33.45893713)",auto,1
,25562,7288,7287,43.96655582683384,1.0,,,"LINESTRING (-111.92444847 33.45893713, -111.92843141 33.45893713)",auto,1
,25563,7286,7287,29.196519458641717,1.0,,,"LINESTRING (-111.93241435 33.45893713, -111.92843141 33.45893713)",auto,1
,25564,7287,7286,29.196519458641717,2.0,,,"LINESTRING (-111.92843141 33.45893713, -111.93241435 33.45893713)",auto,1
,25565,7284,7285,153.6629761763869,1.0,,,"LINESTRING (-111.94038024 33.45893713, -111.9363973 33.45893713)",auto,1
,25566,7285,7284,153.6629761763869,1.0,,,"LINESTRING (-111.9363973 33.45893713, -111.94038024 33.45893713)",auto,1
,25567,6612,6545,61.283900939945426,3.0,,,"LINESTRING (-111.93241435 33.4416085, -111.93241435 33.4396831)",auto,1
,25568,6838,6911,176.53380649847452,1.0,,,"LINESTRING (-111.9363973 33.44738471, -111.9363973 33.44931012)",auto,1
,25569,6545,6612,59.21246623732267,2.0,,,"LINESTRING (-111.93241435 33.4396831, -111.93241435 33.4416085)",auto,1
,25570,1678,1679,103.15649295732446,1.0,,,"LINESTRING (-111.90055082 33.32415889, -111.89656788 33.32415889)",auto,1
,25571,472,471,119.1856813658798,1.0,,,"LINESTRING (-112.01605614 33.29720325, -112.02003908 33.29720325)",auto,1
,25572,471,472,119.1856813658798,1.0,,,"LINESTRING (-112.02003908 33.29720325, -112.01605614 33.29720325)",auto,1
,25573,473,472,46.979152615928946,3.0,,,"LINESTRING (-112.0120732 33.29720325, -112.01605614 33.29720325)",auto,1
,25574,472,473,46.979152615928946,2.0,,,"LINESTRING (-112.01605614 33.29720325, -112.0120732 33.29720325)",auto,1
,25575,228,307,126.32395674903245,1.0,,,"LINESTRING (-112.02800497 33.29142704, -112.02800497 33.29335244)",auto,1
,25576,307,228,126.32395674903245,1.0,,,"LINESTRING (-112.02800497 33.29335244, -112.02800497 33.29142704)",auto,1
,25577,308,228,336.9997427500109,1.0,,,"LINESTRING (-112.02402202 33.29335244, -112.02800497 33.29142704)",auto,1
,25578,228,308,336.99974275001097,1.0,,,"LINESTRING (-112.02800497 33.29142704, -112.02402202 33.29335244)",auto,1
,25579,253,254,171.8605446897327,1.0,,,"LINESTRING (-111.9085167 33.29142704, -111.90453376 33.29142704)",auto,1
,25580,417,499,29.610383551233113,2.0,,,"LINESTRING (-111.89656788 33.29527785, -111.89656788 33.29720325)",auto,1
,25581,417,416,39.140890309105096,2.0,,,"LINESTRING (-111.89656788 33.29527785, -111.90055082 33.29527785)",auto,1
,25582,416,417,39.140890309105096,3.0,,,"LINESTRING (-111.90055082 33.29527785, -111.89656788 33.29527785)",auto,1
,25583,498,578,45.0478371152079,3.5,,,"LINESTRING (-111.90055082 33.29720325, -111.90055082 33.29912865)",auto,2
,25584,336,416,48.74787001749506,3.0,,,"LINESTRING (-111.90055082 33.29335244, -111.90055082 33.29527785)",auto,1
,25585,255,336,69.07285355949618,3.0,,,"LINESTRING (-111.90055082 33.29142704, -111.90055082 33.29335244)",auto,1
,25586,498,416,61.86584876634532,3.0,,,"LINESTRING (-111.90055082 33.29720325, -111.90055082 33.29527785)",auto,1
,25587,578,498,203.12195904288615,2.0,,,"LINESTRING (-111.90055082 33.29912865, -111.90055082 33.29720325)",auto,1
,25588,581,580,30.288832989225227,2.0,,,"LINESTRING (-111.88860199 33.29912865, -111.89258494 33.29912865)",auto,1
,25589,580,581,30.288832989225227,3.0,,,"LINESTRING (-111.89258494 33.29912865, -111.88860199 33.29912865)",auto,1
,25590,582,581,40.131072366398946,3.0,,,"LINESTRING (-111.88461905 33.29912865, -111.88860199 33.29912865)",auto,1
,25591,581,582,40.131072366398946,2.0,,,"LINESTRING (-111.88860199 33.29912865, -111.88461905 33.29912865)",auto,1
,25592,578,499,283.80085556869744,2.0,,,"LINESTRING (-111.90055082 33.29912865, -111.89656788 33.29720325)",auto,1
,25593,419,340,36.265244598669625,1.0,,,"LINESTRING (-111.88461905 33.29527785, -111.88461905 33.29335244)",auto,1
,25594,340,419,36.265244598669625,1.0,,,"LINESTRING (-111.88461905 33.29335244, -111.88461905 33.29527785)",auto,1
,25595,502,419,210.18583028143985,1.0,,,"LINESTRING (-111.88461905 33.29720325, -111.88461905 33.29527785)",auto,1
,25596,419,502,210.18583028143985,1.0,,,"LINESTRING (-111.88461905 33.29527785, -111.88461905 33.29720325)",auto,1
,25597,582,502,75.9490833653438,1.0,,,"LINESTRING (-111.88461905 33.29912865, -111.88461905 33.29720325)",auto,1
,25598,502,582,75.9490833653438,2.0,,,"LINESTRING (-111.88461905 33.29720325, -111.88461905 33.29912865)",auto,1
,25599,840,920,14.766873479390783,,,,"LINESTRING (-111.88461905 33.30490486, -111.88461905 33.30683027)",auto,1
,25600,920,840,14.766873479390783,,,,"LINESTRING (-111.88461905 33.30683027, -111.88461905 33.30490486)",auto,1
,25601,1001,916,37.058026354813684,2.0,,,"LINESTRING (-111.90055082 33.30875567, -111.90055082 33.30683027)",auto,1
,25602,1082,1083,32.74432155196803,1.0,,,"LINESTRING (-111.90055082 33.31068107, -111.89656788 33.31068107)",auto,1
,25603,917,916,82.48396333558036,1.0,,,"LINESTRING (-111.89656788 33.30683027, -111.90055082 33.30683027)",auto,1
,25604,916,1001,63.50181816024883,1.0,,,"LINESTRING (-111.90055082 33.30683027, -111.90055082 33.30875567)",auto,1
,25605,837,917,117.48100347066243,1.0,,,"LINESTRING (-111.89656788 33.30490486, -111.89656788 33.30683027)",auto,1
,25606,916,917,41.14539443775758,2.0,,,"LINESTRING (-111.90055082 33.30683027, -111.89656788 33.30683027)",auto,1
,25607,1083,917,323.65103499503357,1.0,,,"LINESTRING (-111.89656788 33.31068107, -111.89656788 33.30683027)",auto,1
,25608,917,1083,323.6510349950335,1.0,,,"LINESTRING (-111.89656788 33.30683027, -111.89656788 33.31068107)",auto,1
,25609,1428,1514,86.91017395035377,1.0,,,"LINESTRING (-111.89656788 33.31838269, -111.89656788 33.32030809)",auto,1
,25610,1343,1429,34.68874100943533,1.0,,,"LINESTRING (-111.89258494 33.31645728, -111.89258494 33.31838269)",auto,1
,25611,3866,3775,81.2538189964342,2.0,,,"LINESTRING (-111.98020966 33.37807019, -111.98020966 33.37614479)",auto,1
,25612,3775,3866,79.48139960610717,2.0,,,"LINESTRING (-111.98020966 33.37614479, -111.98020966 33.37807019)",auto,1
,25613,3775,3686,98.69537395953877,2.0,,,"LINESTRING (-111.98020966 33.37614479, -111.98020966 33.37421938)",auto,1
,25614,3686,3775,99.11651439233368,2.0,,,"LINESTRING (-111.98020966 33.37421938, -111.98020966 33.37614479)",auto,1
,25615,4835,4836,267.4189216722284,1.0,56.0,,"LINESTRING (-112.02800497 33.39924962, -112.02402202 33.39924962)",auto,1
,25616,4836,4835,267.4189216722284,1.0,56.0,,"LINESTRING (-112.02402202 33.39924962, -112.02800497 33.39924962)",auto,1
,25617,4837,4838,265.78588855523026,1.0,56.0,,"LINESTRING (-112.02003908 33.39924962, -112.01605614 33.39924962)",auto,1
,25618,4838,4837,265.78588855523026,1.0,56.0,,"LINESTRING (-112.01605614 33.39924962, -112.02003908 33.39924962)",auto,1
,25619,4838,4839,118.10033849324296,1.0,56.0,,"LINESTRING (-112.01605614 33.39924962, -112.0120732 33.39924962)",auto,1
,25620,4839,4838,118.10033849324296,1.0,56.0,,"LINESTRING (-112.0120732 33.39924962, -112.01605614 33.39924962)",auto,1
,25621,4206,3951,565.5623150250191,,,,"LINESTRING (-112.00410731 33.3857718, -112.00410731 33.37999559)",auto,1
,25622,3951,4206,565.5623150250191,,,,"LINESTRING (-112.00410731 33.37999559, -112.00410731 33.3857718)",auto,1
,25623,6906,6829,39.819475141084325,3.0,48.0,,"LINESTRING (-111.98020966 33.44931012, -111.98020966 33.44738471)",auto,1
,25624,6978,6906,78.2711737898384,2.0,48.0,,"LINESTRING (-111.98020966 33.45123552, -111.98020966 33.44931012)",auto,1
,25625,7498,7577,24.690136349969503,2.0,48.0,,"LINESTRING (-111.98020966 33.46471334, -111.98020966 33.46663874)",auto,3
,25626,7268,7269,101.26074091213466,2.0,56.0,,"LINESTRING (-112.02800497 33.45893713, -112.02402202 33.45893713)",auto,1
,25627,7269,7268,101.26074091213466,2.0,56.0,,"LINESTRING (-112.02402202 33.45893713, -112.02800497 33.45893713)",auto,1
,25628,6382,6383,43.92797415051737,3.0,,,"LINESTRING (-112.02003908 33.43583229, -112.01605614 33.43583229)",auto,1
,25629,6380,6381,83.23913210370918,1.0,,,"LINESTRING (-112.02800497 33.43583229, -112.02402202 33.43583229)",auto,1
,25630,6381,6380,83.23913210370918,1.0,,,"LINESTRING (-112.02402202 33.43583229, -112.02800497 33.43583229)",auto,1
,25631,4598,4510,232.17722795131567,3.0,,,"LINESTRING (-111.85673845 33.39347342, -111.85673845 33.39154801)",auto,1
,25632,5385,5461,61.64647851198658,2.0,72.0,,"LINESTRING (-111.97622672 33.41080205, -111.97622672 33.41272745)",auto,1
,25633,5460,5384,204.77785670256696,3.0,56.0,,"LINESTRING (-111.98020966 33.41272745, -111.98020966 33.41080205)",auto,1
,25634,5786,5628,254.30349504949308,2.0,72.0,,"LINESTRING (-111.98020966 33.42042907, -111.98020966 33.41657826)",auto,1
,25635,819,732,312.3559220817247,1.0,40.0,,"LINESTRING (-111.96826083 33.30490486, -111.96826083 33.30297946)",auto,1
,25636,732,819,312.3559220817246,1.0,40.0,,"LINESTRING (-111.96826083 33.30297946, -111.96826083 33.30490486)",auto,1
,25637,6756,6679,42.618666288930335,3.0,,,"LINESTRING (-111.95631201 33.44545931, -111.95631201 33.44353391)",auto,1
,25638,3914,3915,145.18090772696175,,,,"LINESTRING (-111.78902844 33.37807019, -111.7850455 33.37807019)",auto,1
,25639,1806,1892,646.4131296658861,1.0,72.0,,"LINESTRING (-111.67750606 33.3260843, -111.66954018 33.3280097)",auto,1
,25640,1730,1650,12.009411501666643,2.0,,,"LINESTRING (-111.65360841 33.32415889, -111.65360841 33.32223349)",auto,1
,25641,1650,1730,11.809135139981233,1.0,,,"LINESTRING (-111.65360841 33.32223349, -111.65360841 33.32415889)",auto,1
,25642,5303,5210,412.4131710556987,,,,"LINESTRING (-111.96826083 33.40887664, -111.96427789 33.40695124)",auto,1
,25643,6530,6529,249.29407510420492,2.0,72.0,,"LINESTRING (-111.66157429 33.4377577, -111.66555723 33.4377577)",auto,1
,25644,6529,6528,71.70919274667067,2.0,,,"LINESTRING (-111.66555723 33.4377577, -111.66954018 33.4377577)",auto,1
,25645,6475,6544,276.37049924038416,2.0,72.0,,"LINESTRING (-111.94436318 33.4377577, -111.94436318 33.4396831)",auto,1
,25646,6544,6475,267.7997011368298,2.0,,,"LINESTRING (-111.94436318 33.4396831, -111.94436318 33.4377577)",auto,1
,25647,1575,1574,94.83516751365991,,40.0,,"LINESTRING (-111.9841926 33.32223349, -111.98817554 33.32223349)",auto,1
,25648,1574,1575,94.83516751365991,,40.0,,"LINESTRING (-111.98817554 33.32223349, -111.9841926 33.32223349)",auto,1
,25649,7348,7419,59.99253303106843,3.0,64.0,,"LINESTRING (-112.0120732 33.46086254, -112.0120732 33.46278794)",auto,1
,25650,1972,1896,150.7945779469427,1.0,64.0,,"LINESTRING (-111.64962547 33.32993511, -111.64962547 33.3280097)",auto,1
,25651,4239,4240,565.0922440424825,3.5,104.0,,"LINESTRING (-111.87267022 33.3857718, -111.86868728 33.3857718)",auto,2
,25652,5233,5320,138.58824481517976,3.0,64.0,,"LINESTRING (-111.87267022 33.40695124, -111.87267022 33.40887664)",auto,1
,25653,6194,6193,113.18802558764223,2.0,,,"LINESTRING (-111.89258494 33.43005608, -111.89656788 33.43005608)",auto,1
,25654,6193,6194,131.92764929902123,2.0,,,"LINESTRING (-111.89656788 33.43005608, -111.89258494 33.43005608)",auto,1
,25655,6192,6193,129.77522781024973,2.0,,,"LINESTRING (-111.90055082 33.43005608, -111.89656788 33.43005608)",auto,1
,25656,6193,6192,47.972179200149625,3.0,,,"LINESTRING (-111.89656788 33.43005608, -111.90055082 33.43005608)",auto,1
,25657,6191,6192,35.37067138844566,3.0,,,"LINESTRING (-111.90453376 33.43005608, -111.90055082 33.43005608)",auto,1
,25658,6192,6191,122.83930205069417,2.0,,,"LINESTRING (-111.90055082 33.43005608, -111.90453376 33.43005608)",auto,1
,25659,1828,1829,164.3092376780301,1.0,,,"LINESTRING (-111.92843141 33.3280097, -111.92444847 33.3280097)",auto,1
,25660,1829,1828,164.3092376780301,1.0,,,"LINESTRING (-111.92444847 33.3280097, -111.92843141 33.3280097)",auto,1
,25661,1074,908,503.1650556222163,2.0,40.0,,"LINESTRING (-111.9363973 33.31068107, -111.9363973 33.30683027)",auto,1
,25662,908,1074,503.16505562221613,2.0,40.0,,"LINESTRING (-111.9363973 33.30683027, -111.9363973 33.31068107)",auto,1
